id,name,slug,education_levels,distance_in_miles,student_teacher_ratio,rating,grades,funding_type,student_count,review_count,parent_rating,assigned,listing_page
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
0768579341,Lee Elementary School,Lee-Elementary-School-0768579341,['elementary'],1.1,15.8,8.0,"['PK', 'K', '1', '2', '3', '4', '5', '6']",public,433.0,11,5.0,True,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768579421,Mccallum High School,Mccallum-High-School-0768579421,['high'],1.2,16.2,7.0,"['9', '10', '11', '12']",public,1769.0,5,4.0,True,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768580051,Kealing Middle School,Kealing-Middle-School-0768580051,['middle'],2.7,14.2,7.0,"['6', '7', '8']",public,1230.0,32,4.0,True,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768942701,Hyde Park Montessori,Hyde-Park-Montessori-0768942701,['elementary'],0.4,,,"['PK', 'K']",private,,0,,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768690941,Huntington-Surrey High School,Huntington-Surrey-High-School-0768690941,"['middle', 'high']",0.5,,,"['8', '9', '10', '11', '12']",private,37.0,6,5.0,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768839901,AHB Community School,AHB-Community-School-0768839901,"['elementary', 'middle']",0.6000000000000001,,,"['1', '2', '3', '4', '5', '6', '7', '8']",private,62.0,24,4.0,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768840531,Helping Hand,Helping-Hand-0768840531,"['elementary', 'middle']",0.7000000000000001,5.7,,"['2', '3', '4', '5', '6', '7']",public,25.0,0,,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768579661,Ridgetop Elementary School,Ridgetop-Elementary-School-0768579661,['elementary'],0.7000000000000001,14.8,5.0,"['PK', 'K', '1', '2', '3', '4', '5']",public,373.0,11,5.0,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768579951,Rosedale,Rosedale-0768579951,"['elementary', 'middle', 'high']",1.0,8.0,,"['PK', 'K', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']",public,247.0,2,5.0,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
0768933001,Cedars Academy Next Generation H S at Highland,Cedars-Academy-Next-Generation-H-S-at-Highland-0768933001,"['middle', 'high']",1.7000000000000002,9.4,5.0,"['8', '9', '10', '11', '12']",public,148.0,3,5.0,,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
